75.925	30.625	20606.6
75.925	30.825	18655.4
75.925	31.025	17720.6
75.925	31.225	18279.8
75.925	31.425	18887
75.925	31.625	19203.5
75.925	31.825	19450.5
75.925	32.025	19681.9
75.925	32.225	19937.4
75.925	32.425	20235.2
75.925	32.625	20605.2
75.925	32.825	20971.7
75.925	33.025	20856.6
75.925	33.225	19313.9
75.925	33.425	17616.3
75.925	33.625	17571.9
75.925	33.825	18282.4
75.925	34.025	18715.2
75.925	34.225	18995.4
75.925	34.425	19236.3
75.925	34.625	19483.8
75.925	34.825	19768.7
75.925	35.025	20103
75.925	35.225	20492.8
75.925	35.425	20750.8
75.925	35.625	19970.7
75.925	35.825	18096.8
75.925	36.025	17161
75.925	36.225	17701.7
75.925	36.425	18301.3
75.925	36.625	18647.7
75.925	36.825	18903.9
75.925	37.025	19161.2
75.925	37.225	19441.7
75.925	37.425	19758.1
75.925	37.625	20145.5
75.925	37.825	20550.4
75.925	38.025	20453.2
75.925	38.225	18946.4
75.925	38.425	17332
75.925	38.625	17261.6
75.925	38.825	17997.9
75.925	39.025	18441.2
75.925	39.225	18753.4
75.925	39.425	19020.9
75.925	39.625	19299.3
75.925	39.825	19616.7
75.925	40.025	19974.8
75.925	40.225	20407.1
75.925	40.425	20694.7
75.925	40.625	19955.7
75.925	40.825	18089.8
75.925	41.025	17190.4
75.925	41.225	17771.8
75.925	41.425	18391
75.925	41.625	18756.8
75.925	41.825	19047.6
75.925	42.025	19332
75.925	42.225	19632.2
75.925	42.425	19987
75.925	42.625	20394.3
75.925	42.825	20831.9
75.925	43.025	20745.5
75.925	43.225	19283.5
75.925	43.425	17654
75.925	43.625	17608.5
75.925	43.825	18394.3
75.925	44.025	18862.2
75.925	44.225	19191.7
75.925	44.425	19486.4
75.925	44.625	19780.3
75.925	44.825	20116.4
75.925	45.025	20501
75.925	45.225	20943.2
75.925	45.425	21254.5
75.925	45.625	20509.5
75.925	45.825	18635.3
75.925	46.025	17730.8
75.925	46.225	18366.4
75.925	46.425	19014.8
75.925	46.625	19396.7
75.925	46.825	19700.7
75.925	47.025	19999
75.925	47.225	20314.5
75.925	47.425	20674.3
75.925	47.625	21117.3
75.925	47.825	21543.9
75.925	48.025	21435.2
75.925	48.225	19939.1
75.925	48.425	18323
75.925	48.625	18345.3
75.925	48.825	19161.4
75.925	49.025	19636.6
75.925	49.225	19975.3
75.925	49.425	20279.1
75.925	49.625	20580.1
75.925	49.825	20923
75.925	50.025	21325.7
75.925	50.225	21781.8
75.925	50.425	22090.9
75.925	50.625	21273.4
75.925	50.825	19370.9
75.925	51.025	18532.5
75.925	51.225	19209.4
75.925	51.425	19902.5
75.925	51.625	20290.7
75.925	51.825	20597
75.925	52.025	20908.7
75.925	52.225	21228.5
75.925	52.425	21598.8
75.925	52.625	22034.9
75.925	52.825	22474.9
75.925	53.025	22380.1
75.925	53.225	20798.9
75.925	53.425	19145.4
75.925	53.625	19247.5
75.925	53.825	20116.3
75.925	54.025	20631
75.925	54.225	20973.6
75.925	54.425	21281.1
75.925	54.625	21594.5
75.925	54.825	21949.4
75.925	55.025	22360.9
75.925	55.225	22825.3
75.925	55.425	23141.5
75.925	55.625	22309.1
75.925	55.825	20318.1
75.925	56.025	19526.9
75.925	56.225	20277.3
75.925	56.425	21004.6
75.925	56.625	21400.1
75.925	56.825	21725.4
75.925	57.025	22032.2
75.925	57.225	22370.6
75.925	57.425	22759.1
75.925	57.625	23206.7
75.925	57.825	23660.6
75.925	58.025	23567.9
75.925	58.225	21900.7
75.925	58.425	20256.7
75.925	58.625	20402.1
75.925	58.825	21352.3
75.925	59.025	21876.5
75.925	59.225	22232.6
75.925	59.425	22550.1
75.925	59.625	22874.3
75.925	59.825	23242.6
75.925	60.025	23674
75.925	60.225	24149.7
75.925	60.425	24455.5
75.925	60.625	23603.4
75.925	60.825	21551
75.925	61.025	20750.7
75.925	61.225	21643.8
75.925	61.425	22404.1
75.925	61.625	22812.5
75.925	61.825	23150.5
75.925	62.025	23472.6
75.925	62.225	23825.3
75.925	62.425	24226.7
75.925	62.625	24699.8
75.925	62.825	25168.9
75.925	63.025	25045.8
75.925	63.225	23302.2
75.925	63.425	21615.7
75.925	63.625	21894.2
75.925	63.825	22921
75.925	64.025	23484.3
75.925	64.225	23855.2
75.925	64.425	24177.4
75.925	64.625	24525
75.925	64.825	24910.9
75.925	65.025	25358.2
75.925	65.225	25870.3
75.925	65.425	26176.7
75.925	65.625	25275.3
75.925	65.825	23108.9
75.925	66.025	22393.1
75.925	66.225	23399.5
75.925	66.425	24234.9
75.925	66.625	24667.3
75.925	66.825	25009.1
75.925	67.025	25358.8
75.925	67.225	25730.4
75.925	67.425	26155.2
75.925	67.625	26656.7
75.925	67.825	27145.4
75.925	68.025	27018.6
75.925	68.225	25178.4
75.925	68.425	23425.3
75.925	68.625	23854.4
75.925	68.825	24993.6
75.925	69.025	25587
75.925	69.225	25967.3
75.925	69.425	26310.1
75.925	69.625	26670.4
75.925	69.825	27073.3
75.925	70.025	27541.6
75.925	70.225	28063.3
75.925	70.425	28370.2
75.925	70.625	27337.2
75.925	70.825	25076.4
75.925	71.025	24395.1
75.925	71.225	25553.7
75.925	71.425	26417.5
75.925	71.625	26835.3
75.925	71.825	27143.7
75.925	72.025	27450.6
75.925	72.225	27775.7
75.925	72.425	28150.7
75.925	72.625	28585.2
75.925	72.825	29005
75.925	73.025	28746.4
75.925	73.225	26684.2
75.925	73.425	24827.1
75.925	73.625	25246.2
75.925	73.825	26367.1
75.925	74.025	26832.5
75.925	74.225	27078.2
75.925	74.425	27284.3
75.925	74.625	27494.2
75.925	74.825	27748.5
75.925	75.025	28074.5
75.925	75.225	28436.2
75.925	75.425	28588.3
75.925	75.625	27364.6
75.925	75.825	25015.7
75.925	76.025	24189.1
75.925	76.225	25192.9
75.925	76.425	25922.2
75.925	76.625	26206.6
75.925	76.825	26388.1
75.925	77.025	26570.9
75.925	77.225	26780.9
75.925	77.425	27042.3
75.925	77.625	27373
75.925	77.825	27694.9
75.925	78.025	27353.8
75.925	78.225	25308
75.925	78.425	23429.4
75.925	78.625	23747.9
75.925	78.825	24745.1
75.925	79.025	25156.5
75.925	79.225	25362.9
75.925	79.425	25537.5
75.925	79.625	25730.6
75.925	79.825	25956.6
75.925	80.025	26245.6
75.925	80.225	26596.2
75.925	80.425	26761
75.925	80.625	25612
75.925	80.825	23339.3
75.925	81.025	22495.9
75.925	81.225	23370.6
75.925	81.425	24040.5
75.925	81.625	24317.4
75.925	81.825	24500.1
75.925	82.025	24679.1
75.925	82.225	24888.7
75.925	82.425	25141.6
75.925	82.625	25464.9
75.925	82.825	25795.8
75.925	83.025	25515.8
75.925	83.225	23534.1
75.925	83.425	21741.7
75.925	83.625	21938.5
75.925	83.825	22839.2
75.925	84.025	23249.2
75.925	84.225	23457.2
75.925	84.425	23635.8
75.925	84.625	23823.8
75.925	84.825	24050.6
75.925	85.025	24338.1
75.925	85.225	24694.5
75.925	85.425	24841.9
75.925	85.625	23828.6
75.925	85.825	21596.4
75.925	86.025	20744.6
75.925	86.225	21527.3
75.925	86.425	22125.4
75.925	86.625	22399.7
75.925	86.825	22588
75.925	87.025	22772.2
75.925	87.225	22980.3
75.925	87.425	23231.4
75.925	87.625	23561.3
75.925	87.825	23874.2
75.925	88.025	23617.4
75.925	88.225	21813.2
75.925	88.425	20032
75.925	88.625	20123.7
75.925	88.825	20928.2
75.925	89.025	21327.7
75.925	89.225	21546.8
75.925	89.425	21728.8
75.925	89.625	21921
75.925	89.825	22148.9
75.925	90.025	22429
75.925	90.225	22769
75.925	90.425	22943.1
75.925	90.625	22016.4
75.925	90.825	19929.3
75.925	91.025	19004.8
75.925	91.225	19634.9
75.925	91.425	20214.3
75.925	91.625	20485.9
75.925	91.825	20682.7
75.925	92.025	20868.1
75.925	92.225	21078.5
75.925	92.425	21327.5
75.925	92.625	21652.6
75.925	92.825	21963.9
75.925	93.025	21763.3
75.925	93.225	20081.5
75.925	93.425	18339.7
75.925	93.625	18337.2
75.925	93.825	19032.6
75.925	94.025	19415.7
75.925	94.225	19632.7
75.925	94.425	19821.1
75.925	94.625	20013.6
75.925	94.825	20242.9
75.925	95.025	20522
75.925	95.225	20866.9
75.925	95.425	21052
75.925	95.625	20166.8
75.925	95.825	18209.8
75.925	96.025	17263.6
75.925	96.225	17778.5
75.925	96.425	18301.8
75.925	96.625	18575.9
75.925	96.825	18772.8
75.925	97.025	18961.3
75.925	97.225	19168.6
75.925	97.425	19418.9
75.925	97.625	19732.6
75.925	97.825	20051
75.925	98.025	19876.4
75.925	98.225	18323.3
75.925	98.425	16665
75.925	98.625	16509.4
75.925	98.825	17143.7
75.925	99.025	17496.7
75.925	99.225	17720.7
75.925	99.425	17917.9
75.925	99.625	18111.7
75.925	99.825	18338.7
75.925	100.025	18613.5
75.925	100.225	18941.7
75.925	100.425	19112.9
75.925	100.625	18337.9
75.925	100.825	16499.6
75.925	101.025	15521.4
75.925	101.225	15907.3
75.925	101.425	16387.8
75.925	101.625	16664.9
75.925	101.825	16866.5
75.925	102.025	17056
75.925	102.225	17269.2
75.925	102.425	17509.3
75.925	102.625	17822.7
75.925	102.825	18133.5
75.925	103.025	18040.9
75.925	103.225	16594.1
75.925	103.425	14940.8
75.925	103.625	14741.9
75.925	103.825	15243.1
75.925	104.025	15586.4
75.925	104.225	15815.1
75.925	104.425	16009.7
75.925	104.625	16201
75.925	104.825	16430.8
75.925	105.025	16684.1
75.925	105.225	17048.9
75.925	105.425	17246.8
75.925	105.625	16552.8
75.925	105.825	14788
75.925	106.025	13771
75.925	106.225	14045.8
75.925	106.425	14480.8
75.925	106.625	14746.2
75.925	106.825	14956
75.925	107.025	15161.9
75.925	107.225	15360.8
75.925	107.425	15604.2
75.925	107.625	15912.4
75.925	107.825	16251.8
75.925	108.025	16165.3
75.925	108.225	14877.5
75.925	108.425	13222.1
75.925	108.625	12957.1
75.925	108.825	13338.2
75.925	109.025	13668.8
75.925	109.225	13898.4
75.925	109.425	14102.5
75.925	109.625	14301.7
75.925	109.825	14526.2
75.925	110.025	14801
75.925	110.225	15128.4
75.925	110.425	15380.2
75.925	110.625	14754.8
75.925	110.825	13138.8
75.925	111.025	12064.5
75.925	111.225	12187.1
75.925	111.425	12570
75.925	111.625	12833.4
75.925	111.825	13047
75.925	112.025	13243
75.925	112.225	13460
75.925	112.425	13699.9
75.925	112.625	13997.6
75.925	112.825	14331.1
75.925	113.025	14293
75.925	113.225	13124.3
75.925	113.425	11589
75.925	113.625	11104
75.925	113.825	11415.5
75.925	114.025	11747.5
75.925	114.225	11996.2
75.925	114.425	12203.7
75.925	114.625	12400.4
75.925	114.825	12616.8
75.925	115.025	12875
75.925	115.225	13211.3
75.925	115.425	13462.2
75.925	115.625	12951.6
75.925	115.825	11477.5
75.925	116.025	10356
75.925	116.225	10332.7
75.925	116.425	10683.5
75.925	116.625	10923
75.925	116.825	11132.1
75.925	117.025	11373.8
75.925	117.225	11560.3
75.925	117.425	11807.2
75.925	117.625	12095.1
75.925	117.825	12419.1
75.925	118.025	12432.3
75.925	118.225	11399.3
75.925	118.425	9918.77
75.925	118.625	9348.63
75.925	118.825	9559.67
75.925	119.025	9840.68
75.925	119.225	10081.9
75.925	119.425	10289.5
75.925	119.625	10493.5
75.925	119.825	10712.4
75.925	120.025	10973.1
75.925	120.225	11300.6
75.925	120.425	11586.4
75.925	120.625	11199.5
75.925	120.825	9784.89
75.925	121.025	8509.46
75.925	121.225	8564.05
75.925	121.425	8755
75.925	121.625	8990.55
75.925	121.825	9230.13
75.925	122.025	9445.49
75.925	122.225	9663.2
75.925	122.425	9904.91
75.925	122.625	10198.4
75.925	122.825	10531.4
75.925	123.025	10631.1
75.925	123.225	9841.79
75.925	123.425	8333.12
75.925	123.625	7441.28
75.925	123.825	7694.92
75.925	124.025	7922.07
75.925	124.225	8176.44
75.925	124.425	8403.45
75.925	124.625	8585.33
75.925	124.825	8822.14
75.925	125.025	9068.78
75.925	125.225	9414.29
75.925	125.425	9673.97
75.925	125.625	9303.31
75.925	125.825	8263.57
75.925	126.025	7064.97
75.925	126.225	6656.2
75.925	126.425	6844.12
75.925	126.625	7094.01
75.925	126.825	7317.87
75.925	127.025	7519.49
75.925	127.225	7699.01
75.925	127.425	8029.86
75.925	127.625	8196.75
75.925	127.825	8780.82
75.925	128.025	8581.96
75.925	128.225	7912.05
75.925	128.425	6699.89
75.925	128.625	5901.16
75.925	128.825	5793.38
75.925	129.025	6015.44
75.925	129.225	6250.47
75.925	129.425	6471
75.925	129.625	6673.12
75.925	129.825	6902.82
75.925	130.025	7155.8
75.925	130.225	7472.72
75.925	130.425	7809.57
75.925	130.625	7492.15
75.925	130.825	6651.85
75.925	131.025	5395.19
75.925	131.225	4863.28
75.925	131.425	4962.62
75.925	131.625	5196.81
75.925	131.825	5446.4
75.925	132.025	5633.46
75.925	132.225	5978.31
75.925	132.425	6348.04
75.925	132.625	6702.1
75.925	132.825	6659.21
75.925	133.025	6931.17
75.925	133.225	6256.52
75.925	133.425	5264.94
75.925	133.625	4146.72
75.925	133.825	4027.27
75.925	134.025	3985.36
75.925	134.225	4408.62
75.925	134.425	4629.12
75.925	134.625	4759.95
75.925	134.825	4963.48
75.925	135.025	5278.44
75.925	135.225	5647.69
75.925	135.425	5845.1
75.925	135.625	5899.66
75.925	135.825	5111.29
75.925	136.025	3748.28
75.925	136.225	2895.04
75.925	136.425	2949.12
75.925	136.625	3292.81
75.925	136.825	3526.47
75.925	137.025	3735.54
75.925	137.225	3937.25
75.925	137.425	4216.59
75.925	137.625	4429.39
75.925	137.825	4888.95
75.925	138.025	5095.8
75.925	138.225	4874.09
75.925	138.425	3850.82
75.925	138.625	2812.12
75.925	138.825	2206.96
75.925	139.025	2204.56
75.925	139.225	2490.32
75.925	139.425	2703.26
75.925	139.625	2885.24
75.925	139.825	3082.83
75.925	140.025	3365.28
75.925	140.225	3735.28
75.925	140.425	4175.22
75.925	140.625	4400.86
75.925	140.825	3721.42
75.925	141.025	2595.25
75.925	141.225	2134.7
75.925	141.425	1432.74
75.925	141.625	1498.13
75.925	141.825	1667.59
75.925	142.025	1855.1
75.925	142.225	2154.12
75.925	142.425	2356.05
75.925	142.625	2694.08
75.925	142.825	3127.78
75.925	143.025	3486.21
75.925	143.225	3570.14
75.925	143.425	3192.72
75.925	143.625	2292.68
75.925	143.825	1429.65
75.925	144.025	1082.89
75.925	144.225	1196.92
75.925	144.425	1513.04
75.925	144.625	1985.05
75.925	144.825	2596.75
75.925	145.025	3526.03
75.925	145.225	4901.14
75.925	145.425	6116.64
75.925	145.625	5731.33
75.925	145.825	4464.08
75.925	146.025	3269.61
75.925	146.225	2373.79
75.925	146.425	1721.37
75.925	146.625	1244.77
75.925	146.825	875.976
75.925	147.025	585.774
75.925	147.225	368.048
75.925	147.825	1.29827
75.925	148.025	1.23773
75.925	148.225	1.19363
76.125	-15.175	2416.94
76.125	-14.975	3988.95
76.125	-14.775	6092.72
76.125	-14.575	8849.51
76.125	-14.375	11446.4
76.125	-14.175	12922.9
76.125	-13.975	13419.2
76.125	-13.775	13496.3
76.125	-13.575	13473.3
76.125	-13.375	13448.7
76.125	-13.175	13399.7
76.125	-12.975	13288
76.125	-12.775	13084.8
76.125	-12.575	12717.6
76.125	-12.375	12201.4
76.125	-12.175	11699.8
76.125	-11.975	11586.5
76.125	-11.775	12105.2
76.125	-11.575	13075.8
76.125	-11.375	14141
76.125	-11.175	15088.5
76.125	-10.975	15858
76.125	-10.775	16402.5
76.125	-10.575	16684.4
76.125	-10.375	16575.5
76.125	-10.175	16057.3
76.125	-9.975	15297.1
76.125	-9.775	14766.9
76.125	-9.575	14879
76.125	-9.375	15601.6
76.125	-9.175	16627.3
76.125	-8.975	17712.9
76.125	-8.775	18705.2
76.125	-8.575	19523.4
76.125	-8.375	20014.6
76.125	-8.175	20008.9
76.125	-7.975	19437.8
76.125	-7.775	18537.3
76.125	-7.575	17886.5
76.125	-7.375	17913.1
76.125	-7.175	18592.5
76.125	-6.975	19649.8
76.125	-6.775	20847.6
76.125	-6.575	22006.4
76.125	-6.375	22975.6
76.125	-6.175	23528.6
76.125	-5.975	23434.9
76.125	-5.775	22667
76.125	-5.575	21612.5
76.125	-5.375	20933.9
76.125	-5.175	21012.5
76.125	-4.975	21752.2
76.125	-4.775	22877.5
76.125	-4.575	24141.7
76.125	-4.375	25339.2
76.125	-4.175	26241.2
76.125	-3.975	26544.9
76.125	-3.775	26050.6
76.125	-3.575	24945
76.125	-3.375	23899.4
76.125	-3.175	23596.3
76.125	-2.975	24212.9
76.125	-2.775	25556.9
76.125	-2.575	27411.2
76.125	-2.375	29693.9
76.125	-2.175	32518.4
76.125	-1.975	36215
76.125	-1.775	41665.1
76.125	0.825	20058.8
76.125	1.025	17736.2
76.125	1.225	17158.2
76.125	1.425	17784.9
76.125	1.625	18979.7
76.125	1.825	20271.3
76.125	2.025	21486.2
76.125	2.225	22566.3
76.125	2.425	23517.7
76.125	2.625	24326.9
76.125	2.825	24883.2
76.125	3.025	24955.8
76.125	3.225	24469.2
76.125	3.425	23963.3
76.125	3.625	24023.7
76.125	3.825	24503.2
76.125	4.025	25007.8
76.125	4.225	25429.2
76.125	4.425	25796.7
76.125	4.625	26141.5
76.125	4.825	26475.2
76.125	5.025	26777
76.125	5.225	26981.6
76.125	5.425	26907.5
76.125	5.625	26305.1
76.125	5.825	25415.5
76.125	6.025	24965.3
76.125	6.225	25145.7
76.125	6.425	25524.3
76.125	6.625	25854
76.125	6.825	26118.2
76.125	7.025	26364.5
76.125	7.225	26604.6
76.125	7.425	26841.6
76.125	7.625	27033.7
76.125	7.825	27071.3
76.125	8.025	26681.1
76.125	8.225	25807.8
76.125	8.425	25026.2
76.125	8.625	24884.5
76.125	8.825	25191.7
76.125	9.025	25519.1
76.125	9.225	25783.3
76.125	9.425	26011.3
76.125	9.625	26228.6
76.125	9.825	26447
76.125	10.025	26653
76.125	10.225	26777.7
76.125	10.425	26618.8
76.125	10.625	25967.6
76.125	10.825	25034.5
76.125	11.025	24523
76.125	11.225	24652
76.125	11.425	24985.2
76.125	11.625	25269.2
76.125	11.825	25502.6
76.125	12.025	25715.5
76.125	12.225	25928.6
76.125	12.425	26138.7
76.125	12.625	26311.6
76.125	12.825	26327.7
76.125	13.025	25932.4
76.125	13.225	25072.2
76.125	13.425	24273.6
76.125	13.625	24101.3
76.125	13.825	24382.3
76.125	14.025	24692.2
76.125	14.225	24940.6
76.125	14.425	25158.3
76.125	14.625	25368.1
76.125	14.825	25578.9
76.125	15.025	25775.2
76.125	15.225	25894
76.125	15.425	25743.8
76.125	15.625	25089.7
76.125	15.825	24173.5
76.125	16.025	23660.6
76.125	16.225	23767.9
76.125	16.425	24078.1
76.125	16.625	24354.2
76.125	16.825	24583.1
76.125	17.025	24792.9
76.125	17.225	25002.5
76.125	17.425	25210.9
76.125	17.625	25383.5
76.125	17.825	25400.8
76.125	18.025	25027.2
76.125	18.225	24172.1
76.125	18.425	23375.8
76.125	18.625	23197
76.125	18.825	23452.3
76.125	19.025	23753.4
76.125	19.225	23997.3
76.125	19.425	24213.8
76.125	19.625	24423.2
76.125	19.825	24632
76.125	20.025	24828.7
76.125	20.225	24950.1
76.125	20.425	24809.4
76.125	20.625	24177.2
76.125	20.825	23269.7
76.125	21.025	22752.3
76.125	21.225	22836.7
76.125	21.425	23134.4
76.125	21.625	23404.6
76.125	21.825	23631.1
76.125	22.025	23842.4
76.125	22.225	24050.4
76.125	22.425	24258.1
76.125	22.625	24435.3
76.125	22.825	24457.4
76.125	23.025	24098.7
76.125	23.225	23260.1
76.125	23.425	22474
76.125	23.625	22281
76.125	23.825	22512.9
76.125	24.025	22806.6
76.125	24.225	23047.5
76.125	24.425	23260.5
76.125	24.625	23470.6
76.125	24.825	23679.8
76.125	25.025	23878.2
76.125	25.225	23999.6
76.125	25.425	23868.4
76.125	25.625	23258
76.125	25.825	22371.5
76.125	26.025	21849.9
76.125	26.225	21913
76.125	26.425	22196.4
76.125	26.625	22456.5
76.125	26.825	22681.4
76.125	27.025	22893.9
76.125	27.225	23102
76.125	27.425	23310.4
76.125	27.625	23486.3
76.125	27.825	23514.7
76.125	28.025	23176.7
76.125	28.225	22368.7
76.125	28.425	21585.6
76.125	28.625	21377.8
76.125	28.825	21589.2
76.125	29.025	21869.9
76.125	29.225	22109.4
76.125	29.425	22324.7
76.125	29.625	22536.4
76.125	29.825	22747.4
76.125	30.025	22950.6
76.125	30.225	23075.2
76.125	30.425	22954.7
76.125	30.625	22361.1
76.125	30.825	21496.4
76.125	31.025	20975.6
76.125	31.225	21022.1
76.125	31.425	21291.6
76.125	31.625	21558.1
76.125	31.825	21781
76.125	32.025	21996.3
76.125	32.225	22211
76.125	32.425	22424.4
76.125	32.625	22608.6
76.125	32.825	22648.5
76.125	33.025	22328.7
76.125	33.225	21548.7
76.125	33.425	20775.9
76.125	33.625	20562.9
76.125	33.825	20767.3
76.125	34.025	21048.4
76.125	34.225	21294
76.125	34.425	21520.7
76.125	34.625	21742.8
76.125	34.825	21970.8
76.125	35.025	22182.1
76.125	35.225	22328.5
76.125	35.425	22233.9
76.125	35.625	21667
76.125	35.825	20824.4
76.125	36.025	20327.6
76.125	36.225	20376.5
76.125	36.425	20658.4
76.125	36.625	20929.1
76.125	36.825	21175.5
76.125	37.025	21412.5
76.125	37.225	21654.1
76.125	37.425	21893.7
76.125	37.625	22105.8
76.125	37.825	22171.4
76.125	38.025	21883.9
76.125	38.225	21142.3
76.125	38.425	20408.1
76.125	38.625	20218.4
76.125	38.825	20443.4
76.125	39.025	20743.8
76.125	39.225	21027
76.125	39.425	21283.3
76.125	39.625	21538.2
76.125	39.825	21795.1
76.125	40.025	22047.8
76.125	40.225	22226.6
76.125	40.425	22166.1
76.125	40.625	21641.1
76.125	40.825	20831.9
76.125	41.025	20361.2
76.125	41.225	20434.3
76.125	41.425	20754.9
76.125	41.625	21061
76.125	41.825	21336.8
76.125	42.025	21606.8
76.125	42.225	21877.9
76.125	42.425	22146.6
76.125	42.625	22392.6
76.125	42.825	22488
76.125	43.025	22209.8
76.125	43.225	21493.8
76.125	43.425	20789.6
