3.000000000000000000e+00	3.870876484781726184e-42
3.754027227664491484e+00	2.475022745740114457e-43
4.697573475348781891e+00	1.752252683993136698e-44
5.878272910137947171e+00	2.432441402023380891e-45
7.355732185433479842e+00	3.790651957343815929e-46
9.204539634508437373e+00	8.036420614188116856e-47
1.151803080202054730e+01	2.415521490094864260e-47
1.441300041328780246e+01	1.032974815384142414e-47
1.803559866127399047e+01	5.808632208093669982e-48
2.256870948055060211e+01	4.006059218158278594e-48
2.824118329441223096e+01	3.177988317394326700e-48
3.533939034289569747e+01	2.834206163984334597e-48
4.422167785209803270e+01	2.744786808672338969e-48
5.533646090326126910e+01	2.848326278843881311e-48
6.924486030447812368e+01	3.103279307263046331e-48
8.664903031961166846e+01	3.522494270975568351e-48
1.084276063568494664e+02	4.119065246457554086e-48
1.356800621647000469e+02	4.909650395540615101e-48
1.697822158724983410e+02	5.927674239904302628e-48
2.124556870528562342e+02	7.238578113571337240e-48
2.658548112895296640e+02	8.887943561302977799e-48
3.326754000621667160e+02	1.100811063200716518e-47
4.162908366025168334e+02	1.366606462916551951e-47
5.209223784110262159e+02	1.697670692421038076e-47
6.518522640182462737e+02	2.118212540100363960e-47
8.156903825130791574e+02	2.632246614420727419e-47
1.020707968432721486e+03	3.286085718480532298e-47
1.277255168330180823e+03	4.107887059652490197e-47
1.598283559528897968e+03	5.139265255833935772e-47
2.000000000000000227e+03	6.428694906698341008e-47
