3.000000000000000000e+00	nan
3.754027227664491484e+00	1.183207968260549467e-43
4.697573475348781891e+00	2.991723213925365738e-44
5.878272910137947171e+00	2.704384373196953974e-45
7.355732185433479842e+00	4.788505504315004033e-46
9.204539634508437373e+00	1.104263455552606547e-46
1.151803080202054730e+01	3.210271441331320613e-47
1.441300041328780246e+01	1.410406624975912279e-47
1.803559866127399047e+01	8.109486775435340134e-48
2.256870948055060211e+01	5.439520621814970221e-48
2.824118329441223096e+01	4.320567674607543829e-48
3.533939034289569747e+01	3.869491042878970342e-48
4.422167785209803270e+01	3.736305270183010603e-48
5.533646090326126910e+01	3.860392695343974998e-48
6.924486030447812368e+01	4.227121853344534323e-48
8.664903031961166846e+01	4.822081750618677385e-48
1.084276063568494664e+02	5.637423000930184401e-48
1.356800621647000469e+02	6.690283322855156683e-48
1.697822158724983410e+02	8.090190686210797209e-48
2.124556870528562342e+02	9.868101399282199743e-48
2.658548112895296640e+02	1.195927618632642184e-47
3.326754000621667160e+02	1.497034703217901941e-47
4.162908366025168334e+02	1.866124398115652479e-47
5.209223784110262159e+02	2.299034649896523489e-47
6.518522640182462737e+02	2.873525230094455906e-47
8.156903825130791574e+02	3.615458752716926328e-47
1.020707968432721486e+03	4.467270684662966670e-47
1.277255168330180823e+03	5.630262819091875638e-47
1.598283559528897968e+03	6.939971538215637047e-47
2.000000000000000227e+03	8.649825006384164966e-47
