6.000000000000000000e+00	6.613428899924074476e-43
7.330727383614076054e+00	1.782894568355658125e-43
8.956593995478211667e+00	4.908740403128855894e-44
1.094305814442758873e+01	1.753035691858740263e-44
1.337009599997272424e+01	7.845044920056072588e-45
1.633542147809151501e+01	4.336925725749342836e-45
1.995842025872049419e+01	2.846473063934537825e-45
2.438495632071337127e+01	2.162580710157289441e-45
2.979324450808111990e+01	1.823236253756077008e-45
3.640102556034997860e+01	1.668359144919260002e-45
4.447433247781557952e+01	1.639458399732650002e-45
5.433820116051326465e+01	1.702542368838500523e-45
6.638975653728411430e+01	1.845968039149743491e-45
8.111420103989001973e+01	2.041404348834500010e-45
9.910434912718316980e+01	2.309019297078400277e-45
1.210844943303152093e+02	2.681329634851100519e-45
1.479395697197175537e+02	3.151760860612228175e-45
1.807507758107362577e+02	3.760835724500133323e-45
2.208391103075422279e+02	4.523172438366843671e-45
2.698185522174113657e+02	5.407546857057874815e-45
3.296610415578800826e+02	6.568621482758097494e-45
4.027758707765149779e+02	7.907750552067541632e-45
4.921066842267339325e+02	9.640405163395043008e-45
6.012499909534074050e+02	1.182474027688940275e-44
7.345999621799767283e+02	1.421932785889798024e-44
8.975253431257684724e+02	1.756523866564072087e-44
1.096585601723282025e+03	2.125096918012021977e-44
1.339795016504964224e+03	2.610323922647161553e-44
1.636945335987102681e+03	3.153685031341234613e-44
2.000000000000000227e+03	3.870801316648164253e-44
