3.000000000000000000e+00	4.780219883636907300e-42
3.754027227664491484e+00	4.754491931395703981e-43
4.697573475348781891e+00	4.562427590785309220e-44
5.878272910137947171e+00	5.380720943940793028e-45
7.355732185433479842e+00	8.891624528666320015e-46
9.204539634508437373e+00	1.979086048674085710e-46
1.151803080202054730e+01	5.955507717032080961e-47
1.441300041328780246e+01	2.563303546305354786e-47
1.803559866127399047e+01	1.435714427816813060e-47
2.256870948055060211e+01	9.850763880176699579e-48
2.824118329441223096e+01	7.853453793258248139e-48
3.533939034289569747e+01	6.965576262662822159e-48
4.422167785209803270e+01	6.783536106397230242e-48
5.533646090326126910e+01	7.012995173530893829e-48
6.924486030447812368e+01	7.673218120970157834e-48
8.664903031961166846e+01	8.667844270246985434e-48
1.084276063568494664e+02	1.014943199733755895e-47
1.356800621647000469e+02	1.206699012094279716e-47
1.697822158724983410e+02	1.459936518006611372e-47
2.124556870528562342e+02	1.788218554527509701e-47
2.658548112895296640e+02	2.193229673894690148e-47
3.326754000621667160e+02	2.718540870696501053e-47
4.162908366025168334e+02	3.363656115299656464e-47
5.209223784110262159e+02	4.181119144233435549e-47
6.518522640182462737e+02	5.221047412899435455e-47
8.156903825130791574e+02	6.505162223589458822e-47
1.020707968432721486e+03	8.116789981008434737e-47
1.277255168330180823e+03	1.015039341907119441e-46
1.598283559528897968e+03	1.268171991472614593e-46
2.000000000000000227e+03	1.586640902536726548e-46
