3.000000000000000000e+00	7.638978698437463175e-42
3.754027227664491484e+00	9.117425796082106487e-43
4.697573475348781891e+00	7.758299328994630934e-44
5.878272910137947171e+00	9.130476145842947923e-45
7.355732185433479842e+00	1.500963686777487235e-45
9.204539634508437373e+00	3.167947796668712809e-46
1.151803080202054730e+01	9.590269894317558772e-47
1.441300041328780246e+01	4.074309302738778155e-47
1.803559866127399047e+01	2.296100990438123526e-47
2.256870948055060211e+01	1.574887912767068008e-47
2.824118329441223096e+01	1.251475313309691289e-47
3.533939034289569747e+01	1.120088998555226879e-47
4.422167785209803270e+01	1.079643998928767491e-47
5.533646090326126910e+01	1.121064893439891204e-47
6.924486030447812368e+01	1.222852674431337678e-47
8.664903031961166846e+01	1.383546703157102493e-47
1.084276063568494664e+02	1.618592278877158272e-47
1.356800621647000469e+02	1.928892726229092055e-47
1.697822158724983410e+02	2.330495975819865573e-47
2.124556870528562342e+02	2.853908848711685722e-47
2.658548112895296640e+02	3.500839094435698807e-47
3.326754000621667160e+02	4.323718252042297305e-47
4.162908366025168334e+02	5.363422453400038017e-47
5.209223784110262159e+02	6.669800357326755082e-47
6.518522640182462737e+02	8.322371665562575732e-47
8.156903825130791574e+02	1.034648919297997833e-46
1.020707968432721486e+03	1.293753749148933265e-46
1.277255168330180823e+03	1.619158504062889025e-46
1.598283559528897968e+03	2.027145309032245943e-46
2.000000000000000227e+03	2.522874844149804586e-46
