3.000000000000000000e+00	2.310706863677225411e-42
3.754027227664491484e+00	2.298267243344812822e-43
4.697573475348781891e+00	1.408080281956692600e-44
5.878272910137947171e+00	1.512143556143744845e-45
7.355732185433479842e+00	2.275634700158155019e-46
9.204539634508437373e+00	4.797131876120547903e-47
1.151803080202054730e+01	1.451698116620343941e-47
1.441300041328780246e+01	6.170235380445058904e-48
1.803559866127399047e+01	3.468553973181225597e-48
2.256870948055060211e+01	2.381306654828052484e-48
2.824118329441223096e+01	1.894520100132498568e-48
3.533939034289569747e+01	1.689437889523558057e-48
4.422167785209803270e+01	1.637237610269959822e-48
5.533646090326126910e+01	1.698824329393176430e-48
6.924486030447812368e+01	1.853097458843284078e-48
8.664903031961166846e+01	2.096221734339293545e-48
1.084276063568494664e+02	2.453932380609939321e-48
1.356800621647000469e+02	2.922727879389084029e-48
1.697822158724983410e+02	3.531804401456911970e-48
2.124556870528562342e+02	4.319311710134417440e-48
2.658548112895296640e+02	5.303019851153302508e-48
3.326754000621667160e+02	6.548382945416975732e-48
4.162908366025168334e+02	8.132467587381489259e-48
5.209223784110262159e+02	1.012348110319970794e-47
6.518522640182462737e+02	1.258496620276885007e-47
8.156903825130791574e+02	1.571809585052001569e-47
1.020707968432721486e+03	1.962164575149205669e-47
1.277255168330180823e+03	2.452816569175274850e-47
1.598283559528897968e+03	3.069281125555232089e-47
2.000000000000000227e+03	3.835743600155697156e-47
