3.000000000000000000e+00	9.372978872845749627e-43
3.754027227664491484e+00	9.322519725303175439e-44
4.697573475348781891e+00	5.711631770136264764e-45
5.878272910137947171e+00	6.133746269264978497e-46
7.355732185433479842e+00	9.230714766196539584e-47
9.204539634508437373e+00	1.945872773043079399e-47
1.151803080202054730e+01	5.888559899449507863e-48
1.441300041328780246e+01	2.502848231011073721e-48
1.803559866127399047e+01	1.406958347724634395e-48
2.256870948055060211e+01	9.659354596779402562e-49
2.824118329441223096e+01	7.684789945387022430e-49
3.533939034289569747e+01	6.852909771640063574e-49
4.422167785209803270e+01	6.641168454603421566e-49
5.533646090326126910e+01	6.890984225813433424e-49
6.924486030447812368e+01	7.516766234649688830e-49
8.664903031961166846e+01	8.502957401310084130e-49
1.084276063568494664e+02	9.953948170754175070e-49
1.356800621647000469e+02	1.185553524560690897e-48
1.697822158724983410e+02	1.432614779409915652e-48
2.124556870528562342e+02	1.752053366903415311e-48
2.658548112895296640e+02	2.151077395773237560e-48
3.326754000621667160e+02	2.656237187135926945e-48
4.162908366025168334e+02	3.298793459215569714e-48
5.209223784110262159e+02	4.106413322758819457e-48
6.518522640182462737e+02	5.104871768386605169e-48
8.156903825130791574e+02	6.375771096028905012e-48
1.020707968432721486e+03	7.959177945510651025e-48
1.277255168330180823e+03	9.949422076524055177e-48
1.598283559528897968e+03	1.245000289602807818e-47
2.000000000000000227e+03	1.555902407659732750e-47
