6.000000000000000000e+00	3.255344713822665820e-45
7.330727383614076054e+00	7.878334762145178205e-46
8.956593995478211667e+00	1.998894412964882428e-46
1.094305814442758873e+01	6.522078573398715270e-47
1.337009599997272424e+01	2.736908112613601335e-47
1.633542147809151501e+01	1.495783608398533573e-47
1.995842025872049419e+01	9.842175172554061706e-48
2.438495632071337127e+01	7.470615866595375855e-48
2.979324450808111990e+01	6.238478002758952658e-48
3.640102556034997860e+01	5.685509245353473717e-48
4.447433247781557952e+01	5.626562697622482528e-48
5.433820116051326465e+01	5.838528935139377574e-48
6.638975653728411430e+01	6.300175326815879258e-48
8.111420103989001973e+01	6.990018650546807191e-48
9.910434912718316980e+01	7.863946553088666318e-48
1.210844943303152093e+02	9.211080849924548204e-48
1.479395697197175537e+02	1.090788006816807680e-47
1.807507758107362577e+02	1.289459009863321074e-47
2.208391103075422279e+02	1.551028080795785975e-47
2.698185522174113657e+02	1.870086296431821417e-47
3.296610415578800826e+02	2.269435175594319858e-47
4.027758707765149779e+02	2.723031632263843428e-47
4.921066842267339325e+02	3.282352474386857959e-47
6.012499909534074050e+02	3.990918465328729731e-47
7.345999621799767283e+02	4.865568714540402899e-47
8.975253431257684724e+02	6.000055245331737360e-47
1.096585601723282025e+03	7.272562384306167206e-47
1.339795016504964224e+03	8.981024248830649180e-47
1.636945335987102681e+03	1.086523845161113763e-46
2.000000000000000227e+03	1.339706686770472455e-46
