6.000000000000000000e+00	1.554041765064308724e-45
7.330727383614076054e+00	3.026015589149012262e-46
8.956593995478211667e+00	6.981402751469993561e-47
1.094305814442758873e+01	2.215101346727128671e-47
1.337009599997272424e+01	9.419529816841201315e-48
1.633542147809151501e+01	5.202166540872869594e-48
1.995842025872049419e+01	3.404869121051818798e-48
2.438495632071337127e+01	2.593521426708687169e-48
2.979324450808111990e+01	2.175858901257139134e-48
3.640102556034997860e+01	2.007664285315442065e-48
4.447433247781557952e+01	1.939763846661289515e-48
5.433820116051326465e+01	2.021426543436227069e-48
6.638975653728411430e+01	2.168837719435317687e-48
8.111420103989001973e+01	2.413809170129782211e-48
9.910434912718316980e+01	2.746751824648288542e-48
1.210844943303152093e+02	3.181272447830894137e-48
1.479395697197175537e+02	3.762621602950031336e-48
1.807507758107362577e+02	4.425381646032934491e-48
2.208391103075422279e+02	5.340319633975941682e-48
2.698185522174113657e+02	6.446201123038488948e-48
3.296610415578800826e+02	7.726129901549323022e-48
4.027758707765149779e+02	9.270336866724152005e-48
4.921066842267339325e+02	1.144041025502890728e-47
6.012499909534074050e+02	1.387999599184138475e-47
7.345999621799767283e+02	1.704888318962910518e-47
8.975253431257684724e+02	2.028583272864750867e-47
1.096585601723282025e+03	2.516792968546225479e-47
1.339795016504964224e+03	3.085388190082247381e-47
1.636945335987102681e+03	3.762356253927795375e-47
2.000000000000000227e+03	4.597569903332737819e-47
