3.000000000000000000e+00	5.858119377258582846e-42
3.754027227664491484e+00	3.745657802045184023e-43
4.697573475348781891e+00	2.651829745100321916e-44
5.878272910137947171e+00	3.681215912535818261e-45
7.355732185433479842e+00	5.736708926534285490e-46
9.204539634508437373e+00	1.216218381259727151e-46
1.151803080202054730e+01	3.655609602357843186e-47
1.441300041328780246e+01	1.563286714523823748e-47
1.803559866127399047e+01	8.790686302541792624e-48
2.256870948055060211e+01	6.062702652642690479e-48
2.824118329441223096e+01	4.809514076726965283e-48
3.533939034289569747e+01	4.289239946988021749e-48
4.422167785209803270e+01	4.153914198384417273e-48
5.533646090326126910e+01	4.310609091364760234e-48
6.924486030447812368e+01	4.696450717142517554e-48
8.664903031961166846e+01	5.330883593473253432e-48
1.084276063568494664e+02	6.233724075498642428e-48
1.356800621647000469e+02	7.430182345201737741e-48
1.697822158724983410e+02	8.970842511607043323e-48
2.124556870528562342e+02	1.095474238912670149e-47
2.658548112895296640e+02	1.345086432107781583e-47
3.326754000621667160e+02	1.665948951197385916e-47
4.162908366025168334e+02	2.068199239364182392e-47
5.209223784110262159e+02	2.569226276936210148e-47
6.518522640182462737e+02	3.205667237148689048e-47
8.156903825130791574e+02	3.983597760942476156e-47
1.020707968432721486e+03	4.973106865704861142e-47
1.277255168330180823e+03	6.216807195566460389e-47
1.598283559528897968e+03	7.777677613438558078e-47
2.000000000000000227e+03	9.729078763291181038e-47
