6.000000000000000000e+00	1.848005326751460364e-45
7.330727383614076054e+00	3.598418686867739191e-46
8.956593995478211667e+00	8.302009484526280040e-47
1.094305814442758873e+01	2.634111373368830793e-47
1.337009599997272424e+01	1.120133426806351394e-47
1.633542147809151501e+01	6.186211782913991284e-48
1.995842025872049419e+01	4.048936401870089846e-48
2.438495632071337127e+01	3.084113644399618677e-48
2.979324450808111990e+01	2.587445801121296606e-48
3.640102556034997860e+01	2.387435381080680490e-48
4.447433247781557952e+01	2.306690850822549233e-48
5.433820116051326465e+01	2.403800916992957997e-48
6.638975653728411430e+01	2.579096487931325811e-48
8.111420103989001973e+01	2.870406899248790692e-48
9.910434912718316980e+01	3.266329205125498977e-48
1.210844943303152093e+02	3.783044034981818892e-48
1.479395697197175537e+02	4.474361578380126009e-48
1.807507758107362577e+02	5.262489746817445913e-48
2.208391103075422279e+02	6.350498005910772856e-48
2.698185522174113657e+02	7.665568764294704409e-48
3.296610415578800826e+02	9.187609711793069345e-48
4.027758707765149779e+02	1.102391988144394931e-47
4.921066842267339325e+02	1.360448577818020650e-47
6.012499909534074050e+02	1.650554515640726674e-47
7.345999621799767283e+02	2.027386113930743086e-47
8.975253431257684724e+02	2.412311418064004667e-47
1.096585601723282025e+03	2.992871180660693906e-47
1.339795016504964224e+03	3.669022248016668291e-47
1.636945335987102681e+03	4.474046035762440359e-47
2.000000000000000227e+03	5.467249248040321840e-47
