3.000000000000000000e+00	1.874595774569149925e-42
3.754027227664491484e+00	1.864503945060635088e-43
4.697573475348781891e+00	1.142326354027252953e-44
5.878272910137947171e+00	1.226749253852995699e-45
7.355732185433479842e+00	1.846142953239307917e-46
9.204539634508437373e+00	3.891745546086158798e-47
1.151803080202054730e+01	1.177711979889901573e-47
1.441300041328780246e+01	5.005696462022147442e-48
1.803559866127399047e+01	2.813916695449268789e-48
2.256870948055060211e+01	1.931870919355880512e-48
2.824118329441223096e+01	1.536957989077404486e-48
3.533939034289569747e+01	1.370581954328012715e-48
4.422167785209803270e+01	1.328233690920684313e-48
5.533646090326126910e+01	1.378196845162686685e-48
6.924486030447812368e+01	1.503353246929937766e-48
8.664903031961166846e+01	1.700591480262016826e-48
1.084276063568494664e+02	1.990789634150835014e-48
1.356800621647000469e+02	2.371107049121381795e-48
1.697822158724983410e+02	2.865229558819831305e-48
2.124556870528562342e+02	3.504106733806830621e-48
2.658548112895296640e+02	4.302154791546475120e-48
3.326754000621667160e+02	5.312474374271853890e-48
4.162908366025168334e+02	6.597586918431139427e-48
5.209223784110262159e+02	8.212826645517638915e-48
6.518522640182462737e+02	1.020974353677321034e-47
8.156903825130791574e+02	1.275154219205781002e-47
1.020707968432721486e+03	1.591835589102130205e-47
1.277255168330180823e+03	1.989884415304811035e-47
1.598283559528897968e+03	2.490000579205615636e-47
2.000000000000000227e+03	3.111804815319465500e-47
