6.000000000000000000e+00	8.495436587400139079e-45
7.330727383614076054e+00	1.571537050756215519e-45
8.956593995478211667e+00	4.051962872564852923e-46
1.094305814442758873e+01	1.391945527401763596e-46
1.337009599997272424e+01	5.729278419241668958e-47
1.633542147809151501e+01	3.221103840284664969e-47
1.995842025872049419e+01	2.124973597944494323e-47
2.438495632071337127e+01	1.587433962651692991e-47
2.979324450808111990e+01	1.351861303054559442e-47
3.640102556034997860e+01	1.229039294936038000e-47
4.447433247781557952e+01	1.213158735847020862e-47
5.433820116051326465e+01	1.245123826186767287e-47
6.638975653728411430e+01	1.349142888426903064e-47
8.111420103989001973e+01	1.467311078213906408e-47
9.910434912718316980e+01	1.703150860479552019e-47
1.210844943303152093e+02	1.964407440572412381e-47
1.479395697197175537e+02	2.332263269940278960e-47
1.807507758107362577e+02	2.781037149136676663e-47
2.208391103075422279e+02	3.324376895900567752e-47
2.698185522174113657e+02	4.006518837831566055e-47
3.296610415578800826e+02	4.780468719728581926e-47
4.027758707765149779e+02	5.766101742796016384e-47
4.921066842267339325e+02	7.046579713494059694e-47
6.012499909534074050e+02	8.550526250680627501e-47
7.345999621799767283e+02	1.040358054952946512e-46
8.975253431257684724e+02	1.270466903641368034e-46
1.096585601723282025e+03	1.564208563671068605e-46
1.339795016504964224e+03	1.894239183708711546e-46
1.636945335987102681e+03	2.313935395670747067e-46
2.000000000000000227e+03	2.836923890280635051e-46
