3.000000000000000000e+00	6.186166470492484447e-42
3.754027227664491484e+00	4.259675901801692763e-43
4.697573475348781891e+00	3.224066424222203148e-44
5.878272910137947171e+00	3.722587387646856948e-45
7.355732185433479842e+00	6.125976047657083334e-46
9.204539634508437373e+00	1.270763275328560198e-46
1.151803080202054730e+01	3.852286783620757003e-47
1.441300041328780246e+01	1.653525670173252984e-47
1.803559866127399047e+01	9.297456559491678622e-48
2.256870948055060211e+01	6.401175341910377829e-48
2.824118329441223096e+01	5.084552589649112097e-48
3.533939034289569747e+01	4.527615481910773919e-48
4.422167785209803270e+01	4.393788296737814899e-48
5.533646090326126910e+01	4.549995963782984409e-48
6.924486030447812368e+01	4.964562959490388322e-48
8.664903031961166846e+01	5.641770540143874675e-48
1.084276063568494664e+02	6.571525644855544606e-48
1.356800621647000469e+02	7.832558103769961794e-48
1.697822158724983410e+02	9.460501255595597743e-48
2.124556870528562342e+02	1.156856777713896670e-47
2.658548112895296640e+02	1.423499906692480116e-47
3.326754000621667160e+02	1.754112444999838481e-47
4.162908366025168334e+02	2.182307649688999310e-47
5.209223784110262159e+02	2.709845054345597048e-47
6.518522640182462737e+02	3.382115989638839942e-47
8.156903825130791574e+02	4.206029172023932120e-47
1.020707968432721486e+03	5.242752709703761551e-47
1.277255168330180823e+03	6.576892342796074822e-47
1.598283559528897968e+03	8.207241001329175049e-47
2.000000000000000227e+03	1.027447769457405428e-46
